handler,itemName,nbtInfo,modId,modRequired,excludedModId,priority,minVersion,maxVersion,forceClassName,itemNotes
gt.recipe.press,gregtech:gt.blockmachines:10903,,dreamcraft,TRUE,,,,,,
gt.recipe.press,gregtech:gt.blockmachines:10904,,dreamcraft,TRUE,,,,,,
gt.recipe.press,gregtech:gt.blockmachines:10905,,dreamcraft,TRUE,,,,,,
gt.recipe.press,gregtech:gt.blockmachines:10906,,dreamcraft,TRUE,,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:10910,,dreamcraft,TRUE,,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:10911,,dreamcraft,TRUE,,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:10912,,dreamcraft,TRUE,,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:10913,,dreamcraft,TRUE,,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:10914,,dreamcraft,TRUE,,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:10915,,dreamcraft,TRUE,,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:10916,,dreamcraft,TRUE,,,,,,
gt.recipe.lathe,gregtech:gt.blockmachines:10920,,dreamcraft,TRUE,,,,,,
gt.recipe.lathe,gregtech:gt.blockmachines:10921,,dreamcraft,TRUE,,,,,,
gt.recipe.lathe,gregtech:gt.blockmachines:10922,,dreamcraft,TRUE,,,,,,
gt.recipe.lathe,gregtech:gt.blockmachines:10923,,dreamcraft,TRUE,,,,,,
gt.recipe.lathe,gregtech:gt.blockmachines:10924,,dreamcraft,TRUE,,,,,,
gt.recipe.lathe,gregtech:gt.blockmachines:10925,,dreamcraft,TRUE,,,,,,
gt.recipe.lathe,gregtech:gt.blockmachines:10926,,dreamcraft,TRUE,,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:10930,,dreamcraft,TRUE,,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:10931,,dreamcraft,TRUE,,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:10932,,dreamcraft,TRUE,,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:10933,,dreamcraft,TRUE,,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:10934,,dreamcraft,TRUE,,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:10935,,dreamcraft,TRUE,,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:10936,,dreamcraft,TRUE,,,,,,
gt.recipe.macerator,gregtech:gt.blockmachines:10940,,dreamcraft,TRUE,,,,,,
gt.recipe.macerator,gregtech:gt.blockmachines:10941,,dreamcraft,TRUE,,,,,,
gt.recipe.macerator,gregtech:gt.blockmachines:10942,,dreamcraft,TRUE,,,,,,
gt.recipe.macerator,gregtech:gt.blockmachines:10943,,dreamcraft,TRUE,,,,,,
gt.recipe.macerator,gregtech:gt.blockmachines:10944,,dreamcraft,TRUE,,,,,,
gt.recipe.macerator,gregtech:gt.blockmachines:10945,,dreamcraft,TRUE,,,,,,
gt.recipe.macerator,gregtech:gt.blockmachines:10946,,dreamcraft,TRUE,,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:10950,,dreamcraft,TRUE,,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:10951,,dreamcraft,TRUE,,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:10952,,dreamcraft,TRUE,,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:10953,,dreamcraft,TRUE,,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:10954,,dreamcraft,TRUE,,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:10955,,dreamcraft,TRUE,,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:10956,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10960,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10961,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10962,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10963,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10964,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10965,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10966,,dreamcraft,TRUE,,,,,,
gt.recipe.orewasher,gregtech:gt.blockmachines:10970,,dreamcraft,TRUE,,,,,,
gt.recipe.orewasher,gregtech:gt.blockmachines:10971,,dreamcraft,TRUE,,,,,,
gt.recipe.orewasher,gregtech:gt.blockmachines:10972,,dreamcraft,TRUE,,,,,,
gt.recipe.orewasher,gregtech:gt.blockmachines:10973,,dreamcraft,TRUE,,,,,,
gt.recipe.orewasher,gregtech:gt.blockmachines:10974,,dreamcraft,TRUE,,,,,,
gt.recipe.orewasher,gregtech:gt.blockmachines:10975,,dreamcraft,TRUE,,,,,,
gt.recipe.orewasher,gregtech:gt.blockmachines:10976,,dreamcraft,TRUE,,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:10980,,dreamcraft,TRUE,,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:10981,,dreamcraft,TRUE,,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:10982,,dreamcraft,TRUE,,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:10983,,dreamcraft,TRUE,,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:10984,,dreamcraft,TRUE,,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:10985,,dreamcraft,TRUE,,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:10986,,dreamcraft,TRUE,,,,,,
ic2.recycler,gregtech:gt.blockmachines:10990,,dreamcraft,TRUE,,,,,,
ic2.recycler,gregtech:gt.blockmachines:10991,,dreamcraft,TRUE,,,,,,
ic2.recycler,gregtech:gt.blockmachines:10992,,dreamcraft,TRUE,,,,,,
ic2.recycler,gregtech:gt.blockmachines:10993,,dreamcraft,TRUE,,,,,,
ic2.recycler,gregtech:gt.blockmachines:10994,,dreamcraft,TRUE,,,,,,
ic2.recycler,gregtech:gt.blockmachines:10995,,dreamcraft,TRUE,,,,,,
ic2.recycler,gregtech:gt.blockmachines:10996,,dreamcraft,TRUE,,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:11000,,dreamcraft,TRUE,,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:11001,,dreamcraft,TRUE,,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:11002,,dreamcraft,TRUE,,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:11003,,dreamcraft,TRUE,,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:11004,,dreamcraft,TRUE,,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:11005,,dreamcraft,TRUE,,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:11006,,dreamcraft,TRUE,,,,,,
gt.recipe.scanner,gregtech:gt.blockmachines:11010,,dreamcraft,TRUE,,,,,,
gt.recipe.scanner,gregtech:gt.blockmachines:11011,,dreamcraft,TRUE,,,,,,
gt.recipe.scanner,gregtech:gt.blockmachines:11012,,dreamcraft,TRUE,,,,,,
gt.recipe.scanner,gregtech:gt.blockmachines:11013,,dreamcraft,TRUE,,,,,,
gt.recipe.scanner,gregtech:gt.blockmachines:11014,,dreamcraft,TRUE,,,,,,
gt.recipe.scanner,gregtech:gt.blockmachines:11015,,dreamcraft,TRUE,,,,,,
gt.recipe.scanner,gregtech:gt.blockmachines:11016,,dreamcraft,TRUE,,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:11020,,dreamcraft,TRUE,,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:11021,,dreamcraft,TRUE,,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:11022,,dreamcraft,TRUE,,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:11023,,dreamcraft,TRUE,,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:11024,,dreamcraft,TRUE,,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:11025,,dreamcraft,TRUE,,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:11026,,dreamcraft,TRUE,,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:11028,,dreamcraft,TRUE,,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:11029,,dreamcraft,TRUE,,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:11030,,dreamcraft,TRUE,,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:11033,,dreamcraft,TRUE,,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:11034,,dreamcraft,TRUE,,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:11035,,dreamcraft,TRUE,,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:11036,,dreamcraft,TRUE,,,,,,
gt.recipe.thermalcentrifuge,gregtech:gt.blockmachines:11040,,dreamcraft,TRUE,,,,,,
gt.recipe.thermalcentrifuge,gregtech:gt.blockmachines:11041,,dreamcraft,TRUE,,,,,,
gt.recipe.thermalcentrifuge,gregtech:gt.blockmachines:11042,,dreamcraft,TRUE,,,,,,
gt.recipe.thermalcentrifuge,gregtech:gt.blockmachines:11043,,dreamcraft,TRUE,,,,,,
gt.recipe.thermalcentrifuge,gregtech:gt.blockmachines:11044,,dreamcraft,TRUE,,,,,,
gt.recipe.thermalcentrifuge,gregtech:gt.blockmachines:11045,,dreamcraft,TRUE,,,,,,
gt.recipe.thermalcentrifuge,gregtech:gt.blockmachines:11046,,dreamcraft,TRUE,,,,,,
gt.recipe.wiremill,gregtech:gt.blockmachines:11050,,dreamcraft,TRUE,,,,,,
gt.recipe.wiremill,gregtech:gt.blockmachines:11051,,dreamcraft,TRUE,,,,,,
gt.recipe.wiremill,gregtech:gt.blockmachines:11052,,dreamcraft,TRUE,,,,,,
gt.recipe.wiremill,gregtech:gt.blockmachines:11053,,dreamcraft,TRUE,,,,,,
gt.recipe.wiremill,gregtech:gt.blockmachines:11054,,dreamcraft,TRUE,,,,,,
gt.recipe.wiremill,gregtech:gt.blockmachines:11055,,dreamcraft,TRUE,,,,,,
gt.recipe.wiremill,gregtech:gt.blockmachines:11056,,dreamcraft,TRUE,,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:11070,,dreamcraft,TRUE,,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:11071,,dreamcraft,TRUE,,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:11072,,dreamcraft,TRUE,,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:11073,,dreamcraft,TRUE,,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:11074,,dreamcraft,TRUE,,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:11075,,dreamcraft,TRUE,,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:11076,,dreamcraft,TRUE,,,,,,
gt.recipe.centrifuge,gregtech:gt.blockmachines:11080,,dreamcraft,TRUE,,,,,,
gt.recipe.centrifuge,gregtech:gt.blockmachines:11081,,dreamcraft,TRUE,,,,,,
gt.recipe.centrifuge,gregtech:gt.blockmachines:11082,,dreamcraft,TRUE,,,,,,
gt.recipe.centrifuge,gregtech:gt.blockmachines:11083,,dreamcraft,TRUE,,,,,,
gt.recipe.centrifuge,gregtech:gt.blockmachines:11084,,dreamcraft,TRUE,,,,,,
gt.recipe.centrifuge,gregtech:gt.blockmachines:11085,,dreamcraft,TRUE,,,,,,
gt.recipe.centrifuge,gregtech:gt.blockmachines:11086,,dreamcraft,TRUE,,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:11090,,dreamcraft,TRUE,,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:11091,,dreamcraft,TRUE,,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:11092,,dreamcraft,TRUE,,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:11093,,dreamcraft,TRUE,,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:11094,,dreamcraft,TRUE,,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:11095,,dreamcraft,TRUE,,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:11096,,dreamcraft,TRUE,,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:11120,,dreamcraft,TRUE,,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:11121,,dreamcraft,TRUE,,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:11122,,dreamcraft,TRUE,,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:11123,,dreamcraft,TRUE,,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:11124,,dreamcraft,TRUE,,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:11125,,dreamcraft,TRUE,,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:11126,,dreamcraft,TRUE,,,,,,
gt.recipe.canner,gregtech:gt.blockmachines:11130,,dreamcraft,TRUE,,,,,,
gt.recipe.canner,gregtech:gt.blockmachines:11131,,dreamcraft,TRUE,,,,,,
gt.recipe.canner,gregtech:gt.blockmachines:11132,,dreamcraft,TRUE,,,,,,
gt.recipe.canner,gregtech:gt.blockmachines:11133,,dreamcraft,TRUE,,,,,,
gt.recipe.canner,gregtech:gt.blockmachines:11134,,dreamcraft,TRUE,,,,,,
gt.recipe.canner,gregtech:gt.blockmachines:11135,,dreamcraft,TRUE,,,,,,
gt.recipe.canner,gregtech:gt.blockmachines:11136,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:11140,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:11141,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:11142,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:11143,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:11144,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:11145,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:11146,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalreactor,gregtech:gt.blockmachines:11150,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalreactor,gregtech:gt.blockmachines:11151,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalreactor,gregtech:gt.blockmachines:11152,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalreactor,gregtech:gt.blockmachines:11153,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalreactor,gregtech:gt.blockmachines:11154,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalreactor,gregtech:gt.blockmachines:11155,,dreamcraft,TRUE,,,,,,
gt.recipe.chemicalreactor,gregtech:gt.blockmachines:11156,,dreamcraft,TRUE,,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:11170,,dreamcraft,TRUE,,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:11171,,dreamcraft,TRUE,,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:11172,,dreamcraft,TRUE,,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:11173,,dreamcraft,TRUE,,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:11174,,dreamcraft,TRUE,,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:11175,,dreamcraft,TRUE,,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:11176,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidcanner,gregtech:gt.blockmachines:11180,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidcanner,gregtech:gt.blockmachines:11181,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidcanner,gregtech:gt.blockmachines:11182,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidcanner,gregtech:gt.blockmachines:11183,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidcanner,gregtech:gt.blockmachines:11184,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidcanner,gregtech:gt.blockmachines:11185,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidcanner,gregtech:gt.blockmachines:11186,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:11190,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:11191,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:11192,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:11193,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:11194,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:11195,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:11196,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:11200,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:11201,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:11202,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:11203,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:11204,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:11205,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:11206,,dreamcraft,TRUE,,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:11210,,dreamcraft,TRUE,,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:11211,,dreamcraft,TRUE,,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:11212,,dreamcraft,TRUE,,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:11213,,dreamcraft,TRUE,,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:11214,,dreamcraft,TRUE,,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:11215,,dreamcraft,TRUE,,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:11216,,dreamcraft,TRUE,,,,,,
gt.recipe.rockbreaker,gregtech:gt.blockmachines:12080,,dreamcraft,TRUE,,,,,,
gt.recipe.rockbreaker,gregtech:gt.blockmachines:12081,,dreamcraft,TRUE,,,,,,
gt.recipe.rockbreaker,gregtech:gt.blockmachines:12082,,dreamcraft,TRUE,,,,,,
gt.recipe.rockbreaker,gregtech:gt.blockmachines:12083,,dreamcraft,TRUE,,,,,,
gt.recipe.rockbreaker,gregtech:gt.blockmachines:12084,,dreamcraft,TRUE,,,,,,
gt.recipe.rockbreaker,gregtech:gt.blockmachines:12085,,dreamcraft,TRUE,,,,,,
gt.recipe.rockbreaker,gregtech:gt.blockmachines:12086,,dreamcraft,TRUE,,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:12090,,dreamcraft,TRUE,,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:12091,,dreamcraft,TRUE,,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:12092,,dreamcraft,TRUE,,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:12093,,dreamcraft,TRUE,,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:12094,,dreamcraft,TRUE,,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:12096,,dreamcraft,TRUE,,,,,,
gt.recipe.alloysmelter,gregtech:gt.blockmachines:31023,,miscutils,TRUE,,,,,,
gt.recipe.assembler,gregtech:gt.blockmachines:876,,miscutils,TRUE,,,,,,
gt.recipe.metalbender,gregtech:gt.blockmachines:792,,miscutils,TRUE,,,,,,
gt.recipe.compressor,gregtech:gt.blockmachines:860,,miscutils,TRUE,,,,,,
gt.recipe.cuttingsaw,gregtech:gt.blockmachines:992,,miscutils,TRUE,,,,,,
gt.recipe.extractor,gregtech:gt.blockmachines:860,,miscutils,TRUE,,,,,,
gt.recipe.extruder,gregtech:gt.blockmachines:859,,miscutils,TRUE,,,,,,
gt.recipe.lathe,gregtech:gt.blockmachines:860,,miscutils,TRUE,,,,,,
gt.recipe.macerator,gregtech:gt.blockmachines:31041,,miscutils,TRUE,,,,,,
gt.recipe.macerator,gregtech:gt.blockmachines:797,,miscutils,TRUE,,,,,,
ic2.recycler,gregtech:gt.blockmachines:799,,miscutils,TRUE,,,,,,
gt.recipe.wiremill,gregtech:gt.blockmachines:798,,miscutils,TRUE,,,,,,
gt.recipe.thermalcentrifuge,gregtech:gt.blockmachines:849,,miscutils,TRUE,,,,,,
gt.recipe.orewasher,gregtech:gt.blockmachines:850,,miscutils,TRUE,,,,,,
gt.recipe.packager,gregtech:gt.blockmachines:942,,miscutils,TRUE,,,,,,
gt.recipe.rockbreaker,gregtech:gt.blockmachines:31065,,miscutils,TRUE,,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:860,,miscutils,TRUE,,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:860,,miscutils,TRUE,,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:860,,miscutils,TRUE,,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:31021,,miscutils,TRUE,,,,,,
gt.recipe.distillationtower,gregtech:gt.blockmachines:31021,,miscutils,TRUE,,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:850,,miscutils,TRUE,,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:860,,miscutils,TRUE,,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:860,,miscutils,TRUE,,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:860,,miscutils,TRUE,,,,,,
gt.recipe.press,gregtech:gt.blockmachines:792,,miscutils,TRUE,,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:992,,miscutils,TRUE,,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:840,,miscutils,TRUE,,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:862,,miscutils,TRUE,,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:862,,miscutils,TRUE,,,,,,
gt.recipe.blastfurnace,gregtech:gt.blockmachines:963,,miscutils,TRUE,,,,,,
gt.recipe.implosioncompressor,gregtech:gt.blockmachines:964,,miscutils,TRUE,,,,,,
gt.recipe.dieselgeneratorfuel,gregtech:gt.blockmachines:960,,miscutils,TRUE,,10,,,,
gt.recipe.gasturbinefuel,gregtech:gt.blockmachines:961,,miscutils,TRUE,,10,,,,
gtpp.recipe.chemicaldehydrator,gregtech:gt.blockmachines:911,,miscutils,TRUE,,,,,,
gtpp.recipe.chemicaldehydrator,gregtech:gt.blockmachines:912,,miscutils,TRUE,,,,,,
gtpp.recipe.chemicaldehydrator,gregtech:gt.blockmachines:813,,miscutils,TRUE,,,,,,
gtpp.recipe.chemicaldehydrator,gregtech:gt.blockmachines:814,,miscutils,TRUE,,,,,,
gtpp.recipe.chemicaldehydrator,gregtech:gt.blockmachines:815,,miscutils,TRUE,,,,,,
gtpp.recipe.chemicaldehydrator,gregtech:gt.blockmachines:816,,miscutils,TRUE,,,,,,
gtpp.recipe.chemicaldehydrator,gregtech:gt.blockmachines:995,,miscutils,TRUE,,,,,,
gt.recipe.fusionreactor,gregtech:gt.blockmachines:965,,miscutils,TRUE,,,,,,
gtpp.recipe.alloyblastsmelter,gregtech:gt.blockmachines:810,,miscutils,TRUE,,,,,,
gtpp.recipe.rocketenginefuel,gregtech:gt.blockmachines:793,,miscutils,TRUE,,,,,,
gtpp.recipe.rocketenginefuel,gregtech:gt.blockmachines:794,,miscutils,TRUE,,,,,,
gtpp.recipe.rocketenginefuel,gregtech:gt.blockmachines:795,,miscutils,TRUE,,,,,,
gtpp.recipe.rocketenginefuel,gregtech:gt.blockmachines:996,,miscutils,TRUE,,,,,,
gtpp.recipe.cyclotron,gregtech:gt.blockmachines:828,,miscutils,TRUE,,,,,,
gtpp.recipe.slowfusionreactor,gregtech:gt.blockmachines:31015,,miscutils,TRUE,,,,,,cannot find
gtpp.recipe.RTGgenerators,gregtech:gt.blockmachines:869,,miscutils,TRUE,,,,,,
gtpp.recipe.cokeoven,gregtech:gt.blockmachines:791,,miscutils,TRUE,,,,,,
gtpp.recipe.semifluidgeneratorfuels,gregtech:gt.blockmachines:837,,miscutils,TRUE,,,,,,
gtpp.recipe.semifluidgeneratorfuels,gregtech:gt.blockmachines:838,,miscutils,TRUE,,,,,,
gtpp.recipe.semifluidgeneratorfuels,gregtech:gt.blockmachines:839,,miscutils,TRUE,,,,,,
gtpp.recipe.semifluidgeneratorfuels,gregtech:gt.blockmachines:31026,,miscutils,TRUE,,,,,,
gtpp.recipe.fishpond,gregtech:gt.blockmachines:829,,miscutils,TRUE,,,,,,
gtpp.recipe.multimixer,gregtech:gt.blockmachines:811,,miscutils,TRUE,,,,,,
gtpp.recipe.cryogenicfreezer,gregtech:gt.blockmachines:910,,miscutils,TRUE,,,,,,
gtpp.recipe.fissionfuel,gregtech:gt.blockmachines:835,,miscutils,TRUE,,,,,,
gtpp.recipe.geothermalfuel,gregtech:gt.blockmachines:830,,miscutils,TRUE,,,,,,cannot find recipe
gtpp.recipe.lftr,gregtech:gt.blockmachines:751,,miscutils,TRUE,,,,,,
gtpp.recipe.lftr.2,gregtech:gt.blockmachines:751,,miscutils,TRUE,,,,,,
gtpp.recipe.lftr.sparging,gregtech:gt.blockmachines:31035,,miscutils,TRUE,,,,,,not working well
gtpp.recipe.matterfab2,gregtech:gt.blockmachines:799,,miscutils,TRUE,,,,,,
gtpp.recipe.multicentrifuge,gregtech:gt.blockmachines:790,,miscutils,TRUE,,,,,,
gtpp.recipe.multielectro,gregtech:gt.blockmachines:796,,miscutils,TRUE,,,,,,
gtpp.recipe.simplewasher,gregtech:gt.blockmachines:767,,miscutils,TRUE,,,,,,
gtpp.recipe.simplewasher,gregtech:gt.blockmachines:31017,,miscutils,TRUE,,,,,,
gtpp.recipe.simplewasher,gregtech:gt.blockmachines:31018,,miscutils,TRUE,,,,,,
gtpp.recipe.simplewasher,gregtech:gt.blockmachines:31019,,miscutils,TRUE,,,,,,
gtpp.recipe.simplewasher,gregtech:gt.blockmachines:31020,,miscutils,TRUE,,,,,,
gtpp.recipe.vacfurnace,gregtech:gt.blockmachines:995,,miscutils,TRUE,,,,,,
gtpp.recipe.flotationcell,gregtech:gt.blockmachines:31028,,miscutils,TRUE,,,,,,
gtpp.recipe.fluidchemicaleactor,gregtech:gt.blockmachines:998,,miscutils,TRUE,,,,,,
gtpp.recipe.oremill,gregtech:gt.blockmachines:31027,,miscutils,TRUE,,,,,,
team.chisel.compat.nei.RecipeHandlerChisel,gregtech:gt.blockmachines:31066,,miscutils,TRUE,,,,,,
team.chisel.compat.nei.RecipeHandlerChisel,gregtech:gt.blockmachines:31067,,miscutils,TRUE,,,,,,
team.chisel.compat.nei.RecipeHandlerChisel,gregtech:gt.blockmachines:31068,,miscutils,TRUE,,,,,,
team.chisel.compat.nei.RecipeHandlerChisel,gregtech:gt.blockmachines:31069,,miscutils,TRUE,,,,,,
gt.recipe.blastfurnace,gregtech:gt.blockmachines:12730,,bartworks,TRUE,,,,,,
gt.recipe.vacuumfreezer,gregtech:gt.blockmachines:12731,,bartworks,TRUE,,,,,,
gt.recipe.distillationtower,gregtech:gt.blockmachines:12738,,bartworks,TRUE,,,,,,
